hgnc_id,gene,clinvar_missense_vus,missense_vus_unique,missense_vus_movable_unique,missense_vus_observed,missense_vus_movable_observed,from_invitae,missense_vus_movability_fraction,missense_vus_occurance_per_variant,weighted_movability_fraction,weighted_occurance_per_variant,marwis,aa_length,dais,rank_by_clinvar_vus,rank_by_marwis,rank_dais
7601,MYO3A,76,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,12.01496519,1616,0.006270859,594,611,987
1509,CASP8,33,31,3,51,10,TRUE,0.096774194,1.64516129,0.098094823,1.621890018,5.250267449,538,0.006265236,1187,1073,988
5385,IDH3B,29,16,2,18,3,TRUE,0.125,1.125,0.11773742,1.260571279,4.304075897,387,0.00626503,1278,1221,989
3057,DTNA,63,40,3,49,3,TRUE,0.075,1.225,0.079702043,1.276118973,6.407685253,724,0.006257505,738,952,990
11604,TBX5,28,25,4,29,4,TRUE,0.16,1.16,0.146233275,1.250112446,5.118625044,518,0.006257488,1322,1092,991
7572,MYH2,208,190,8,287,9,TRUE,0.042105263,1.510526316,0.044574233,1.511382377,14.01269165,1941,0.006252874,195,524,992
13436,RPGRIP1,78,87,8,117,8,TRUE,0.091954023,1.344827586,0.092902085,1.360565376,9.859150103,1286,0.006216362,576,715,993
11647,TCIRG1,56,279,17,567,34,TRUE,0.0609319,2.032258065,0.062110446,2.018305612,7.020040289,830,0.006212425,811,890,994
10263,RP1,172,140,8,207,10,TRUE,0.057142857,1.478571429,0.059633095,1.481443991,15.19501156,2156,0.006186894,237,488,995
8768,AIFM1,53,47,3,72,5,TRUE,0.063829787,1.531914894,0.069558147,1.531885649,5.647421735,613,0.006185566,854,1036,996
1967,CHRNG,25,27,4,39,6,TRUE,0.148148148,1.444444444,0.137877088,1.464391734,5.047651703,517,0.006178276,1391,1110,997
9414,PRKG1,62,66,4,99,5,TRUE,0.060606061,1.5,0.065212136,1.503428523,6.078590712,686,0.006164899,745,990,998
17358,TPK1,34,35,2,52,3,TRUE,0.057142857,1.485714286,0.065713909,1.494272342,3.338612202,243,0.006148457,1164,1423,999
4116,GALE,38,27,2,33,2,TRUE,0.074074074,1.222222222,0.080734231,1.292963163,3.966682689,348,0.006121424,1068,1282,1000
24624,SIL1,40,31,3,34,3,TRUE,0.096774194,1.096774194,0.098094823,1.185992582,4.653589278,461,0.006115098,1041,1162,1001
10985,SLC25A15,17,73,9,132,20,TRUE,0.123287671,1.808219178,0.121304915,1.780910009,3.67256332,301,0.006110754,1720,1349,1002
18576,CCNO,29,36,3,57,3,TRUE,0.083333333,1.583333333,0.086947684,1.573947971,3.968682778,350,0.006105666,1271,1281,1003
8889,PGAM2,22,16,2,19,2,TRUE,0.125,1.1875,0.11773742,1.302237946,3.373086994,253,0.006099615,1520,1416,1004
25419,ARL13B,37,40,3,60,3,TRUE,0.075,1.5,0.079702043,1.50528564,4.439050629,428,0.006097597,1105,1195,1005
25519,ANO10,37,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.849390947,660,0.006093116,1094,1011,1006
20499,L2HGDH,21,22,4,29,5,TRUE,0.181818182,1.318181818,0.160856603,1.37512369,4.645152228,463,0.006088011,1575,1163,1007
29250,WDR35,58,56,6,81,8,TRUE,0.107142857,1.446428571,0.106651533,1.45708923,9.013246364,1181,0.006085919,782,744,1008
10447,RRAS,27,24,2,30,2,TRUE,0.083333333,1.25,0.088303065,1.320428459,3.148142764,218,0.006077496,1360,1470,1009
7448,MTM1,34,59,7,80,8,TRUE,0.118644068,1.355932203,0.116801464,1.376921055,5.468097428,603,0.006055479,1146,1056,1010
12338,TRPC6,21,9,4,9,4,TRUE,0.444444444,1,0.283864593,1.250218277,7.452746749,931,0.006054222,1561,846,1011
315,AFG3L2,42,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.639849184,797,0.006052734,1019,927,1012
9402,PRKCG,38,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.007482595,697,0.006025559,1066,997,1013
3438,ERCC6,71,379,29,751,62,TRUE,0.07651715,1.981530343,0.077068987,1.972231811,10.79185149,1493,0.00601888,636,662,1014
4279,GJA5,30,21,2,27,3,TRUE,0.095238095,1.285714286,0.097437865,1.353576231,3.956687338,358,0.006013203,1257,1285,1015
20748,FANCL,57,52,2,79,2,TRUE,0.038461538,1.519230769,0.047094968,1.520895178,4.082711059,380,0.006003987,806,1266,1016
7716,NDUFV1,29,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.58465777,464,0.006000861,1277,1173,1017
23406,DOLK,83,82,2,161,10,TRUE,0.024390244,1.963414634,0.031396645,1.92504123,5.016506454,538,0.005986285,548,1115,1018
2206,COL4A4,121,381,21,670,64,TRUE,0.05511811,1.758530184,0.056107193,1.75386558,11.90694143,1690,0.005983388,363,616,1019
566,AP3B1,101,97,5,144,6,TRUE,0.051546392,1.484536082,0.055482839,1.488130578,8.339136618,1094,0.005982164,430,786,1020
5351,ICOS,14,13,2,21,2,TRUE,0.153846154,1.615384615,0.134557052,1.583510034,2.983014176,199,0.005977984,1900,1523,1021
21558,RSPH4A,57,70,5,99,6,TRUE,0.071428571,1.414285714,0.074688437,1.426329624,6.072228822,716,0.005976603,798,991,1022
17619,NDE1,24,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.794199533,335,0.005975117,1439,1330,1023
8101,OCA2,43,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.797940831,838,0.005973586,995,912,1024
11634,TCF4,63,47,4,51,5,TRUE,0.085106383,1.085106383,0.087739965,1.150067467,6.357133407,773,0.005924635,735,954,1025
6006,IL21R,66,59,3,76,3,TRUE,0.050847458,1.288135593,0.057099971,1.317219563,4.964071155,538,0.005923713,691,1120,1026
8808,PDHB,13,60,10,116,14,TRUE,0.166666667,1.933333333,0.159201442,1.886083981,3.903474773,359,0.00592333,1968,1297,1027
4389,GNAO1,27,25,2,43,8,TRUE,0.08,1.72,0.085627215,1.67435487,3.870999281,354,0.005918959,1344,1307,1028
22965,PEX26,47,30,1,48,1,TRUE,0.033333333,1.6,0.048044686,1.585623966,3.580497888,305,0.005918178,934,1371,1029
4057,G6PD,19,31,5,54,10,TRUE,0.161290323,1.741935484,0.149376874,1.698813095,4.8215044,515,0.005915956,1642,1144,1030
91,ACADSB,24,24,3,36,6,TRUE,0.125,1.5,0.119553065,1.507928459,4.326659261,432,0.005910737,1427,1218,1031
26401,MARVELD2,32,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.058932711,558,0.005896192,1196,1104,1032
11257,SPR,31,31,2,45,3,TRUE,0.064516129,1.451612903,0.072453797,1.468043864,3.297325914,261,0.005877586,1239,1443,1033
470,AMPD3,40,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.323665889,776,0.005877013,1052,961,1034
7865,NODAL,22,15,2,20,2,TRUE,0.133333333,1.333333333,0.122856438,1.402335248,3.790290106,347,0.005858254,1507,1332,1035
2186,COL11A1,78,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,12.33114848,1806,0.005855246,580,593,1036
2548,CUBN,193,194,17,260,19,TRUE,0.087628866,1.340206186,0.08824603,1.347790647,22.95487459,3623,0.005851357,215,319,1037
21024,CUL7,77,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,12.17305684,1782,0.005846809,586,603,1038
18021,TMC6,107,102,4,139,6,TRUE,0.039215686,1.362745098,0.043869983,1.375033734,6.454529533,805,0.005841203,406,944,1039
2940,DNAH1,284,430,26,659,32,TRUE,0.060465116,1.53255814,0.061245886,1.532542719,26.65679002,4265,0.005839384,138,271,1040
1445,CALM2,8,7,3,7,3,TRUE,0.428571429,1,0.255046539,1.283580714,2.618982546,149,0.005832923,2263,1616,1041
7216,MPI,28,104,9,180,9,TRUE,0.086538462,1.730769231,0.087729447,1.716550988,4.216577939,423,0.005832058,1315,1235,1042
25801,CPLANE1,136,24,2,42,2,TRUE,0.083333333,1.75,0.088303065,1.695428459,20.36076802,3197,0.005822353,321,361,1043
29426,CCBE1,26,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.110382828,406,0.005822072,1382,1260,1044
2567,OFD1,45,40,6,45,6,TRUE,0.15,1.125,0.142202043,1.19278564,7.632744987,1012,0.005817641,977,833,1045
2962,DYNC2H1,196,230,23,313,35,TRUE,0.1,1.360869565,0.100107975,1.36661223,26.81452149,4314,0.005811556,212,269,1046
2707,ACE,59,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,9.327407186,1306,0.00580785,778,734,1047
7908,NPHS1,54,301,26,576,42,TRUE,0.086378738,1.913621262,0.086814557,1.903733692,8.924677032,1241,0.005791484,836,749,1048
20761,ZFYVE26,181,597,27,1179,50,TRUE,0.045226131,1.974874372,0.045992889,1.969014398,16.39147972,2539,0.005773681,227,452,1049
11362,STAT1,40,38,4,54,4,TRUE,0.105263158,1.421052632,0.10490648,1.440298059,6.043863982,750,0.005756061,1048,992,1050
2328,CPT1A,37,188,16,367,35,TRUE,0.085106383,1.95212766,0.085845398,1.934967912,6.145999376,773,0.005727865,1102,979,1051
1546,SERPINH1,26,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.110382828,418,0.005724767,1387,1255,1052
26031,PIGV,29,15,2,17,2,TRUE,0.133333333,1.133333333,0.122856438,1.271900465,4.531573672,493,0.005714469,1281,1180,1053
17494,GJC2,32,21,2,27,2,TRUE,0.095238095,1.285714286,0.097437865,1.353576231,4.220466494,439,0.005711051,1199,1234,1054
5389,IDS,17,67,14,96,22,TRUE,0.208955224,1.432835821,0.197675974,1.443382809,4.850475756,550,0.005706442,1738,1140,1055
9220,POU4F3,23,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.636107886,338,0.005699229,1497,1358,1056
20151,SLC17A8,32,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.058932711,589,0.005690588,1211,1105,1057
25740,CEP78,53,39,3,51,3,TRUE,0.076923077,1.307692308,0.081397832,1.345823632,5.805997639,722,0.005681015,850,1020,1058
6278,KCNK3,20,23,4,27,6,TRUE,0.173913043,1.173913043,0.15566768,1.266248732,3.942280051,394,0.005680519,1616,1294,1059
4217,GDF2,23,42,5,65,5,TRUE,0.119047619,1.547619048,0.116513962,1.545074214,4.140522507,429,0.005679729,1487,1246,1060
19706,ADAMTSL4,50,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,7.904582361,1097,0.005658255,909,821,1061
9725,PYGL,37,31,4,43,5,TRUE,0.129032258,1.387096774,0.123735848,1.416761813,6.486256314,847,0.005654975,1103,938,1062
10866,ST3GAL3,44,39,2,63,2,TRUE,0.051282051,1.615384615,0.060121236,1.601142781,4.235558037,449,0.005654951,980,1232,1063
18539,STX1B,28,23,2,28,4,TRUE,0.086956522,1.217391304,0.091151551,1.298506797,3.314105439,288,0.005636234,1298,1441,1064
5965,IL10RB,32,30,2,44,2,TRUE,0.066666667,1.466666667,0.074360476,1.480360808,3.522570691,325,0.005636113,1210,1378,1065
9280,PPOX,19,18,4,20,5,TRUE,0.222222222,1.111111111,0.185603772,1.240527335,4.374684508,477,0.005630225,1655,1210,1066
29059,IQSEC2,90,77,7,91,8,TRUE,0.090909091,1.181818182,0.092067036,1.214749538,10.06545508,1488,0.005629449,499,703,1067
574,AP4M1,31,48,5,62,6,TRUE,0.104166667,1.291666667,0.104030323,1.32595912,4.276138616,460,0.005626498,1228,1223,1068
20278,NUBPL,22,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.478016239,319,0.005618766,1531,1387,1069
4806,HAL,34,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.375116006,657,0.005616631,1158,1060,1070
4512,ADGRG1,40,165,12,313,29,TRUE,0.072727273,1.896969697,0.074136983,1.880079253,5.575336154,693,0.005614639,1047,1043,1071
28741,ILDR1,30,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.742749417,546,0.005606087,1263,1151,1072
28423,STAC3,42,40,2,60,3,TRUE,0.05,1.5,0.05886871,1.50528564,3.721797401,364,0.005605117,1014,1341,1073
6254,KCNH5,66,75,6,98,6,TRUE,0.08,1.306666667,0.082237326,1.32835796,7.209880062,988,0.005597733,699,871,1074
25583,ARMC4,70,105,6,188,9,TRUE,0.057142857,1.79047619,0.060404408,1.772156732,7.493225455,1044,0.005575317,654,842,1075
4166,GAS8,41,54,3,94,3,TRUE,0.055555556,1.740740741,0.061704808,1.713769527,4.335660589,478,0.005572829,1028,1215,1076
19957,TECPR2,64,332,26,629,34,TRUE,0.078313253,1.894578313,0.078899112,1.886040326,9.523642041,1411,0.005566126,722,728,1077
20444,MBD5,203,172,5,261,12,TRUE,0.029069767,1.51744186,0.032364989,1.518076171,9.973901374,1494,0.005559588,198,710,1078
2932,DMP1,24,15,2,23,7,TRUE,0.133333333,1.533333333,0.122856438,1.532770031,4.519456002,513,0.005558986,1432,1183,1079
18169,FKBP10,31,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.900841064,582,0.005556509,1234,1127,1080
17109,ADAMTS17,49,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,7.746490714,1095,0.00555304,920,827,1081
8091,OAT,24,85,8,155,15,TRUE,0.094117647,1.823529412,0.094899979,1.798426997,4.096096438,439,0.005542756,1456,1263,1082
11922,CD27,23,29,3,36,5,TRUE,0.103448276,1.24137931,0.103397245,1.304154343,3.101457235,260,0.005538316,1484,1475,1083
8905,PGM1,25,44,7,55,10,TRUE,0.159090909,1.25,0.150494194,1.29334059,4.866006239,580,0.005529553,1411,1137,1084
7579,MYH9,79,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,12.48924013,1960,0.005526212,569,586,1085
3434,ERCC2,37,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.849390947,760,0.005518293,1095,1013,1086
10994,SLC26A2,36,157,13,301,17,TRUE,0.082802548,1.917197452,0.08379211,1.898507338,5.726877656,739,0.005511913,1112,1027,1087
2651,CYP7A1,28,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.426566122,504,0.005505679,1316,1202,1088
4114,GAL,19,18,1,33,1,TRUE,0.055555556,1.833333333,0.070219157,1.740527335,2.322148881,123,0.005489714,1662,1706,1089
4319,GLI3,83,103,10,129,15,TRUE,0.097087379,1.252427184,0.097528812,1.272555952,10.30120218,1580,0.005479363,544,690,1090
10879,STIL,55,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,8.695040598,1288,0.005475466,826,766,1091
28957,EMC1,48,65,7,88,7,TRUE,0.107692308,1.353846154,0.107201344,1.373338503,7.066739169,993,0.005465382,927,887,1092
11055,SLC6A8,53,74,4,122,6,TRUE,0.054054054,1.648648649,0.058849977,1.637240374,5.10663256,635,0.005461639,856,1095,1093
7217,MPL,28,144,15,254,27,TRUE,0.104166667,1.763888889,0.104116435,1.751669149,5.106571307,635,0.005461574,1296,1096,1094
9940,RDH5,22,16,2,19,2,TRUE,0.125,1.1875,0.11773742,1.302237946,3.373086994,318,0.00545807,1521,1415,1095
11811,KLF11,28,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.426566122,512,0.005451436,1320,1205,1096
573,AP4E1,51,68,7,101,13,TRUE,0.102941176,1.485294118,0.102969712,1.490180404,7.825615768,1137,0.005445801,879,824,1097
22947,NLRP7,46,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,7.272215773,1037,0.005439204,949,865,1098
30237,CC2D1A,43,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.797940831,951,0.005434005,997,911,1099
26147,AGBL5,61,62,4,95,9,TRUE,0.064516129,1.532258065,0.068938544,1.532195867,6.443268487,886,0.005432773,753,945,1100
16636,KIF1B,140,132,8,166,8,TRUE,0.060606061,1.257575758,0.063040701,1.273240791,11.2372388,1770,0.005428618,309,638,1101
12814,XPA,19,63,5,129,12,TRUE,0.079365079,2.047619048,0.082052086,1.989488883,3.101592533,273,0.005412901,1660,1474,1102
11764,TG,105,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,16.59962296,2768,0.005410568,418,444,1103
21086,MIB1,16,17,8,19,9,TRUE,0.470588235,1.117647059,0.353027923,1.250148428,7.061396854,1006,0.005406889,1809,888,1104
18884,TDP1,31,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.900841064,608,0.005397402,1230,1131,1105
1961,CHRNB1,63,55,2,84,3,TRUE,0.036363636,1.527272727,0.044852351,1.527836678,4.31720517,501,0.005389769,734,1219,1106
10909,SLC40A1,18,32,8,35,8,TRUE,0.25,1.09375,0.220642452,1.181342768,4.691778569,571,0.005386657,1691,1160,1107
8811,PDK3,15,17,4,21,4,TRUE,0.235294118,1.235294118,0.193027923,1.330148428,3.851336831,415,0.005386485,1815,1312,1108
28027,WDPCP,64,56,3,82,5,TRUE,0.053571429,1.464285714,0.059776533,1.47271423,5.634160004,746,0.005386386,719,1037,1109
20347,VIPAS39,27,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.268474475,493,0.005382692,1353,1225,1110
6715,LTBP2,72,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,11.3825986,1821,0.005366619,625,633,1111
20249,SPRED1,74,60,2,76,2,TRUE,0.033333333,1.266666667,0.041554384,1.297848687,3.990916358,444,0.005364135,613,1275,1112
8620,PAX6,16,11,3,11,3,TRUE,0.272727273,1,0.201352531,1.223879511,3.942899787,436,0.005357201,1791,1293,1113
6518,LBR,31,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.900841064,615,0.00535611,1227,1134,1114
29298,CEP152,68,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,10.75023201,1710,0.005348374,672,663,1115
10257,ROR2,42,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.639849184,943,0.005341793,1012,929,1116
7027,MERTK,90,66,3,98,4,TRUE,0.045454545,1.484848485,0.051698623,1.48991501,6.932389857,999,0.005336713,505,902,1117
3755,FLNB,99,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,15.65107308,2633,0.005336199,445,472,1118
4892,HGD,20,54,8,74,8,TRUE,0.148148148,1.37037037,0.142349969,1.391188882,3.960713887,445,0.005316394,1595,1283,1119
8926,PHKA2,29,49,12,59,13,TRUE,0.244897959,1.204081633,0.225012247,1.2500651,8.157118757,1235,0.005314084,1267,803,1120
2151,CNGB1,148,87,3,119,3,TRUE,0.034482759,1.367816092,0.040270506,1.381618007,8.234491551,1251,0.00530915,287,795,1121
16692,CD320,13,9,2,12,2,TRUE,0.222222222,1.333333333,0.166217534,1.426688865,3.082829168,282,0.005296957,1963,1479,1122
28303,CCDC151,37,48,4,71,11,TRUE,0.083333333,1.479166667,0.08617318,1.486673405,4.740120876,595,0.005296224,1101,1155,1123
11653,TCN2,55,55,2,86,8,TRUE,0.036363636,1.563636364,0.044852351,1.55958271,3.847302268,427,0.005292025,835,1313,1124
12450,TYRP1,28,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.426566122,537,0.005288609,1311,1200,1125
3663,FGD1,32,9,2,9,2,TRUE,0.222222222,1,0.166217534,1.250218277,6.649862374,961,0.005273483,1203,925,1126
8806,PDHA1,21,25,4,29,4,TRUE,0.16,1.16,0.146233275,1.250112446,3.838968783,428,0.005273309,1572,1316,1127
26267,POMK,38,47,2,84,3,TRUE,0.042553191,1.787234043,0.051376329,1.750067467,3.416657579,350,0.005256396,1083,1409,1128
12698,VLDLR,39,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.165574242,873,0.005256244,1054,974,1129
6996,MEF2C,32,21,2,26,3,TRUE,0.095238095,1.238095238,0.097437865,1.319093473,4.11294885,483,0.005252808,1198,1247,1130
29433,NEXMIF,144,74,3,104,4,TRUE,0.040540541,1.405405405,0.046654855,1.417728179,9.524721909,1516,0.005244891,296,727,1131
25808,FAM161A,54,194,11,328,25,TRUE,0.056701031,1.690721649,0.05854306,1.68442431,5.32501307,716,0.005241155,837,1069,1132
4204,GCNT2,15,3,1,4,2,TRUE,0.333333333,1.333333333,0.165972553,1.477610064,3.678640717,402,0.005240229,1817,1347,1133
16473,NME8,41,69,5,103,9,TRUE,0.072463768,1.492753623,0.075658417,1.496801438,4.643070699,588,0.005228683,1032,1164,1134
1955,CHRNA1,70,68,2,107,2,TRUE,0.029411765,1.573529412,0.037180238,1.569127772,4.083838073,482,0.005222299,644,1265,1135
31371,GPR179,88,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,13.91206496,2367,0.005216372,513,527,1136
12033,TRAF3,31,29,3,40,3,TRUE,0.103448276,1.379310345,0.103397245,1.412262451,4.526745467,568,0.005215145,1231,1182,1137
5008,HMGCS2,40,38,3,46,5,TRUE,0.078947368,1.210526316,0.08316735,1.266385015,4.212875412,508,0.005213955,1050,1237,1138
19317,P3H2,65,43,2,62,2,TRUE,0.046511628,1.441860465,0.055405845,1.455955112,5.243447487,708,0.005201833,709,1074,1139
10524,SALL1,24,15,6,15,6,TRUE,0.4,1,0.296769482,1.184943944,8.439724803,1324,0.005196875,1428,780,1140
12731,WAS,31,25,3,26,3,TRUE,0.12,1.04,0.115930245,1.159203355,4.165988593,502,0.005194499,1216,1241,1141
16255,TGM6,33,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.217024359,706,0.005185909,1181,1077,1142
25994,NSUN2,35,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.533207653,767,0.005185762,1138,1048,1143
118,ACO2,33,32,4,44,4,TRUE,0.125,1.375,0.120642452,1.406342768,5.598933117,780,0.005184197,1191,1041,1144
2600,CYP21A2,26,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.110382828,495,0.005170293,1363,1258,1145
21022,AARS2,42,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.639849184,985,0.005167198,1015,930,1146
8623,PAX9,15,10,2,13,3,TRUE,0.2,1.3,0.156983227,1.402983928,3.303674162,341,0.005153938,1838,1442,1147
44,TAP2,57,58,3,89,3,TRUE,0.051724138,1.534482759,0.057965122,1.534147132,5.068840502,686,0.005140812,801,1101,1148
20376,SUMF1,20,107,11,181,17,TRUE,0.102803738,1.691588785,0.102832157,1.68046705,3.456121037,374,0.005127776,1614,1401,1149
6266,KCNJ5,44,36,2,45,2,TRUE,0.055555556,1.25,0.064220411,1.301220698,3.67685683,419,0.005113848,982,1348,1150
2890,DKC1,27,22,3,24,3,TRUE,0.136363636,1.090909091,0.127523269,1.208457023,4.160872545,514,0.005111637,1328,1244,1151
27561,TSEN54,47,38,2,55,7,TRUE,0.052631579,1.447368421,0.061428219,1.462037189,4.221086022,526,0.005110274,942,1233,1152
31673,GRXCR1,19,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.003741297,290,0.005091087,1648,1507,1153
791,ATF6,34,36,4,46,4,TRUE,0.111111111,1.277777778,0.109674956,1.323947971,4.936933822,670,0.005089622,1160,1122,1154
21641,TSPAN12,17,13,2,16,2,TRUE,0.153846154,1.230769231,0.134557052,1.345414795,3.077595815,305,0.005086935,1730,1481,1155
7883,NOTCH3,99,99,10,130,11,TRUE,0.101010101,1.313131313,0.101174748,1.329473932,13.31640987,2321,0.00508066,449,552,1156
12726,VWF,100,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,15.80916472,2813,0.005078434,442,468,1157
6269,KCNJ8,14,16,4,19,4,TRUE,0.25,1.1875,0.201070753,1.302237946,3.665787509,424,0.005063242,1871,1352,1158
430,ALOX12B,32,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.058932711,701,0.005053879,1208,1107,1159
11573,TAT,19,84,9,160,16,TRUE,0.107142857,1.904761905,0.106801066,1.872322942,3.799355641,454,0.005038933,1623,1321,1160
4266,GHRHR,23,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.636107886,423,0.005029195,1471,1362,1161
15844,HPS4,32,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.058932711,708,0.005018782,1202,1109,1162
18319,PRIMA1,22,19,1,29,1,TRUE,0.052631579,1.526315789,0.067618447,1.527915211,2.272935598,153,0.005017518,1536,1714,1163
25737,NHEJ1,13,15,2,31,2,TRUE,0.133333333,2.066666667,0.122856438,1.880596118,3.003563432,299,0.005014296,1958,1516,1164
17697,SARS2,26,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.110382828,520,0.005012662,1369,1250,1165
17082,MLC1,20,76,6,163,19,TRUE,0.078947368,2.144736842,0.08125831,2.086353699,3.390671533,377,0.005008377,1585,1412,1166
9477,PRSS12,37,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.849390947,875,0.004978205,1086,1012,1167
3006,DPM2,10,9,1,18,1,TRUE,0.111111111,2,0.107394005,1.779630041,1.911215972,84,0.004977125,2146,1849,1168
24783,LRIT3,60,39,2,51,2,TRUE,0.051282051,1.307692308,0.060121236,1.345823632,4.854754794,679,0.004958892,764,1138,1169
11474,SURF1,23,28,2,47,3,TRUE,0.071428571,1.678571429,0.078491613,1.645936408,2.971420697,300,0.004952368,1482,1526,1170
16472,SLC45A2,26,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.110382828,530,0.004952268,1388,1256,1171
21406,RARS2,23,131,13,251,17,TRUE,0.099236641,1.916030534,0.099465454,1.893911588,4.332711838,578,0.004934752,1496,1216,1172
17755,TNFRSF13C,15,14,2,15,2,TRUE,0.142857143,1.071428571,0.128440822,1.238805032,2.386697047,184,0.004931192,1813,1682,1173
890,AUH,22,26,3,31,3,TRUE,0.115384615,1.192307692,0.112520532,1.272167962,3.149190344,339,0.00492831,1513,1469,1174
2194,COL17A1,56,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,8.853132245,1497,0.004926618,813,757,1175
16517,TMPRSS6,35,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.533207653,824,0.004922783,1130,1051,1176
20407,CALR3,41,36,2,44,2,TRUE,0.055555556,1.222222222,0.064220411,1.278493425,3.366320299,384,0.004921521,1031,1417,1177
